typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20180101","2018","1","201801","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","350.482","false","15","g","350482","false","350.482","false","0","false","0","13678384.63","13678384.63","0","false","true",
"C","M","20180101","2018","1","201801","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18538.95","false","15","g","18538950","false","18538.95","false","0","false","794571695","0","794571695","0","false","true",
"C","M","20180101","2018","1","201801","203","CZE","Czechia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","15","g","1200","false","1","false","0","false","53172","49184","53172","0","false","true",
"C","M","20180101","2018","1","201801","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","350.482","false","15","g","350482","false","350.482","false","0","false","0","13678384.63","13678384.63","0","false","true",
"C","M","20180101","2018","1","201801","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14884.8","false","15","g","14884800","false","14884.8","false","0","false","626852870","0","626852870","0","true","false",
"C","M","20180101","2018","1","201801","203","CZE","Czechia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","15","g","1200","false","1","false","0","false","53172","49184","53172","0","false","true",
"C","M","20180101","2018","1","201801","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3654.15","false","15","g","3654150","false","3654.15","false","0","false","167718825","0","167718825","0","true","false",
"C","M","20180101","2018","1","201801","276","DEU","Germany","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","15","g","6000","false","6","false","0","false","264857.245","0","264857.245","0","false","true",
"C","M","20180101","2018","1","201801","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2513","false","8","kg","2513","false","2513","false","0","false","106502939.954","0","106502939.954","0","false","true",
"C","M","20180101","2018","1","201801","276","DEU","Germany","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","15","g","6000","false","6","false","0","false","264857.245","0","264857.245","0","false","true",
"C","M","20180101","2018","1","201801","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2513","false","8","kg","2513","false","2513","false","0","false","106502939.954","0","106502939.954","0","true","false",
"C","M","20180101","2018","1","201801","372","IRL","Ireland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.498","false","15","g","498","false","0.498","false","0","false","23886.621","0","23886.621","0","false","true",
"C","M","20180101","2018","1","201801","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","338","false","15","g","338411","false","338","false","0","false","13289838.852","0","13289838.852","0","false","true",
"C","M","20180101","2018","1","201801","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","338","false","15","g","338411","false","338","false","0","false","13289838.852","0","13289838.852","0","true","false",
"C","M","20180101","2018","1","201801","372","IRL","Ireland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.498","false","15","g","498","false","0.498","false","0","false","23886.621","0","23886.621","0","true","false",
"C","M","20180101","2018","1","201801","528","NLD","Netherlands","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.38","false","15","g","380","false","0.38","false","0","false","17850.308","0","17850.308","0","false","true",
"C","M","20180101","2018","1","201801","528","NLD","Netherlands","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.38","false","15","g","380","false","0.38","false","0","false","17850.308","0","17850.308","0","true","false",
"C","M","20180101","2018","1","201801","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1750","false","8","kg","1750","false","1750","false","0","false","74296262.123","0","74296262.123","0","false","true",
"C","M","20180101","2018","1","201801","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false","1223553.784","0","1223553.784","0","false","true",
"C","M","20180101","2018","1","201801","703","SVK","Slovakia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.033","false","15","g","33","false","1","false","0","false","1422.462","1420.022","1422.462","0","false","true",
"C","M","20180101","2018","1","201801","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1750","false","8","kg","1750","false","1750","false","0","false","74296262.123","0","74296262.123","0","true","false",
"C","M","20180101","2018","1","201801","703","SVK","Slovakia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.033","false","15","g","33","false","1","false","0","false","1422.462","1420.022","1422.462","0","false","true",
"C","M","20180101","2018","1","201801","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false","1223553.784","0","1223553.784","0","true","false",
"C","M","20180101","2018","1","201801","757","CHE","Switzerland","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","8","kg","23","false","23","false","0","false","767644.289","0","767644.289","0","false","true",
"C","M","20180101","2018","1","201801","784","ARE","United Arab Emirates","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","239.05","false","8","kg","239.05","false","239.05","false","0","false","9240713.089","0","9240713.089","0","false","true",
"C","M","20180101","2018","1","201801","757","CHE","Switzerland","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","8","kg","23","false","23","false","0","false","767644.289","0","767644.289","0","false","true",
"C","M","20180101","2018","1","201801","784","ARE","United Arab Emirates","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","239.05","false","8","kg","239.05","false","239.05","false","0","false","9240713.089","0","9240713.089","0","true","false",
