typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20210101","2021","1","202101","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.385","false","15","g","4385","false","4.385","false","0","false",,"268903.941","268903.941","0","false","true",
"C","M","20210101","2021","1","202101","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1508.462","false","15","g","1508462","false","1508.462","false","0","false","71770855",,"71770855","0","false","true",
"C","M","20210101","2021","1","202101","208","DNK","Denmark","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.031","false","15","g","31","false","1","false","0","false","3432.871","0","3432.871","0","false","true",
"C","M","20210101","2021","1","202101","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.385","false","15","g","4385","false","4.385","false","0","false",,"268903.941","268903.941","0","false","true",
"C","M","20210101","2021","1","202101","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","943.985","false","15","g","943985","false","943.985","false","0","false","44228818",,"44228818","0","true","false",
"C","M","20210101","2021","1","202101","208","DNK","Denmark","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.031","false","15","g","31","false","1","false","0","false","3432.871","0","3432.871","0","true","false",
"C","M","20210101","2021","1","202101","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","564.477","false","15","g","564477","false","564.477","false","0","false","27542037",,"27542037","0","true","false",
"C","M","20210101","2021","1","202101","392","JPN","Japan","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.03","false","15","g","30","false","0.03","false","0","false","1947.999","0","1947.999","0","false","true",
"C","M","20210101","2021","1","202101","392","JPN","Japan","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.03","false","15","g","30","false","0.03","false","0","false","1947.999","0","1947.999","0","true","false",
"C","M","20210101","2021","1","202101","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","531.741","false","15","g","531741","false","532","false","0","false","31896505.635","0","31896505.635","0","false","true",
"C","M","20210101","2021","1","202101","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","531.741","false","15","g","531741","false","532","false","0","false","31896505.635","0","31896505.635","0","true","false",
"C","M","20210101","2021","1","202101","646","RWA","Rwanda","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119","false","8","kg","119","false","119","false","0","false","6810036.77",,"6810036.77","0","false","true",
"C","M","20210101","2021","1","202101","646","RWA","Rwanda","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119","false","8","kg","119","false","119","false","0","false","6810036.77",,"6810036.77","0","true","false",
"C","M","20210101","2021","1","202101","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4090","false","8","kg","4090","false","4090","false","0","false","244878221.891","0","244878221.891","0","false","true",
"C","M","20210101","2021","1","202101","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","125392.871","0","125392.871","0","false","true",
"C","M","20210101","2021","1","202101","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4090","false","8","kg","4090","false","4090","false","0","false","244878221.891","0","244878221.891","0","true","false",
"C","M","20210101","2021","1","202101","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","125392.871","0","125392.871","0","true","false",
"C","M","20210101","2021","1","202101","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4514","false","8","kg","4514","false","4514","false","0","false","276447568.499",,"276447568.499","0","false","true",
"C","M","20210101","2021","1","202101","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","236292.103",,"236292.103","0","false","true",
"C","M","20210101","2021","1","202101","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4514","false","8","kg","4514","false","4514","false","0","false","276447568.499",,"276447568.499","0","false","true",
"C","M","20210101","2021","1","202101","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","236292.103",,"236292.103","0","false","true",
"C","M","20210101","2021","1","202101","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7028.3","false","15","g","7028300","false","7028","false","0","false","430274418.107","0","430274418.107","0","false","true",
"C","M","20210101","2021","1","202101","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7028.3","false","15","g","7028300","false","7028","false","0","false","430274418.107","0","430274418.107","0","false","true",
"C","M","20210201","2021","2","202102","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.036","true","-1","N/A","0","false","0.036","true","0","false","1981.699","1975.906","1981.699","6","false","true",
"C","M","20210201","2021","2","202102","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97.36","false","8","kg","97.36","false","97.36","false","0","false","4526908.834",,"4526908.834","0","false","true",
"C","M","20210201","2021","2","202102","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.036","true","-1","N/A","0","false","0.036","true","0","false","1981.699","1975.906","1981.699","6","false","true",
"C","M","20210201","2021","2","202102","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97.36","false","8","kg","97.36","false","97.36","false","0","false","4526908.834",,"4526908.834","0","true","false",
"C","M","20210201","2021","2","202102","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.591","false","15","g","34591","false","34.591","false","0","false",,"1250749.416","1250749.416","0","false","true",
"C","M","20210201","2021","2","202102","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","484.721","false","15","g","484721","false","484.721","false","0","false","23536605",,"23536605","0","false","true",
"C","M","20210201","2021","2","202102","208","DNK","Denmark","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","15","g","500","false","1","false","0","false","3850.802","0","3850.802","0","false","true",
"C","M","20210201","2021","2","202102","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.591","false","15","g","34591","false","34.591","false","0","false",,"1250749.416","1250749.416","0","false","true",
"C","M","20210201","2021","2","202102","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","279.233","false","15","g","279233","false","279.233","false","0","false","13274725",,"13274725","0","true","false",
"C","M","20210201","2021","2","202102","208","DNK","Denmark","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","15","g","500","false","1","false","0","false","3850.802","0","3850.802","0","true","false",
"C","M","20210201","2021","2","202102","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","205.488","false","15","g","205488","false","205.488","false","0","false","10261880",,"10261880","0","true","false",
"C","M","20210201","2021","2","202102","372","IRL","Ireland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.417","false","15","g","1417","false","3","false","0","false","94910.445",,"94910.445","0","false","true",
