typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49.691","false","15","g","49691.3","false","49.68","false","0","false",,"2452805.42","2452805.42","0","false","true",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.045","false","15","g","34045.3","false","34.04","false","0","false",,"1728322.199","1728322.199","0","false","true",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15.646","false","15","g","15646","false","15.64","false","0","false",,"724483.221","724483.221","0","false","true",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49.691","false","15","g","49691.3","false","49.68","false","0","false",,"2452805.42","2452805.42","0","false","true",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.045","false","15","g","34045.3","false","34.04","false","0","false",,"1728322.199","1728322.199","0","true","false",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15.646","false","15","g","15646","false","15.64","false","0","false",,"724483.221","724483.221","0","true","false",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8297.97","false","8","kg","8297.97","false","8297.97","false","0","false","0","483738481.742","483738481.742","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.78","false","8","kg","0.78","false","0.78","false","0","false","0","11995.414","11995.414","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8297.19","false","8","kg","8297.19","false","8297.19","false","0","false","0","483726486.328","483726486.328","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.78","false","8","kg","0.78","false","0.78","false","0","false","0","11995.414","11995.414","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.78","false","8","kg","0.78","false","0.78","false","0","false","0","11995.414","11995.414","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8297.19","false","8","kg","8297.19","false","8297.19","false","0","false","0","483726486.328","483726486.328","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8297.19","false","8","kg","8297.19","false","8297.19","false","0","false","0","483726486.328","483726486.328","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21.905","false","15","g","21905","false","21.89","false","0","false",,"1076292.505","1076292.505","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","15","g","1000","false","1","false","0","false",,"58836.62","58836.62","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.982","false","15","g","16982","false","16.98","false","0","false",,"786838.118","786838.118","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.997","false","15","g","1997","false","1.99","false","0","false",,"113101.291","113101.291","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","842","USA","USA","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.926","false","15","g","1926","false","1.92","false","0","false",,"117516.476","117516.476","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.923","false","15","g","4923","false","4.91","false","0","false",,"289454.386","289454.386","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","15","g","1000","false","1","false","0","false",,"58836.62","58836.62","0","true","false",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.997","false","15","g","1997","false","1.99","false","0","false",,"113101.291","113101.291","0","true","false",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","842","USA","USA","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.926","false","15","g","1926","false","1.92","false","0","false",,"117516.476","117516.476","0","true","false",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.982","false","15","g","16982","false","16.98","false","0","false",,"786838.118","786838.118","0","false","true",
"C","M","20220201","2022","2","202202","404","KEN","Kenya","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.982","false","15","g","16982","false","16.98","false","0","false",,"786838.118","786838.118","0","true","false",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5682.67","false","8","kg","5682.67","false","5682.67","false","0","false","0","333468329.428","333468329.428","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.56","false","8","kg","2.56","false","2.56","false","0","false","0","3198.697","3198.697","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5680.11","false","8","kg","5680.11","false","5680.11","false","0","false","0","333465130.731","333465130.731","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.56","false","8","kg","0.56","false","0.56","false","0","false","0","422.917","422.917","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.56","false","8","kg","0.56","false","0.56","false","0","false","0","422.917","422.917","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5682.11","false","8","kg","5682.11","false","5682.11","false","0","false","0","333467906.511","333467906.511","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","0","2775.78","2775.78","0","false","true",
"C","M","20220201","2022","2","202202","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5680.11","false","8","kg","5680.11","false","5680.11","false","0","false","0","333465130.731","333465130.731","0","false","true",
"C","M","20220301","2022","3","202203","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115.123","false","15","g","115122.7","false","115.11","false","0","false",,"6066504.326","6066504.326","0","false","true",
