typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20170101","2017","1","201701","446","MAC","China, Macao SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","2100","Sea","8","kg","1","false","8","kg","1","false","1","false","0","false","39062.235","0","39062.235","0","false","true",
"C","M","20170101","2017","1","201701","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47","false","15","g","47446","false","47","false","0","false","1486548.603","0","1486548.603","0","true","false",
"C","M","20170101","2017","1","201701","446","MAC","China, Macao SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","39062.235","0","39062.235","0","false","true",
"C","M","20170101","2017","1","201701","446","MAC","China, Macao SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","1","false","8","kg","1","false","1","false","0","false","39062.235","0","39062.235","0","true","false",
"C","M","20170101","2017","1","201701","616","POL","Poland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","15","g","13081","false","13","false","0","false","495194","0","495194","0","false","true",
"C","M","20170101","2017","1","201701","682","SAU","Saudi Arabia","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","0","false","76953162.858","0","76953162.858","0","false","true",
"C","M","20170101","2017","1","201701","682","SAU","Saudi Arabia","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","0","false","76953162.858","0","76953162.858","0","true","false",
"C","M","20170101","2017","1","201701","616","POL","Poland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","15","g","13081","false","13","false","0","false","495194","0","495194","0","true","false",
"C","M","20170101","2017","1","201701","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3317","false","8","kg","3317","false","3317","false","0","false","126707657.899","0","126707657.899","0","false","true",
"C","M","20170101","2017","1","201701","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","931","false","8","kg","931","false","931","false","0","false","36087415.09","0","36087415.09","0","false","true",
