typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72.663","false","15","g","72663.5","false","72.67","false","0","false","3359959.359",,"3359959.359","0","false","true",
"C","M","20230101","2023","1","202301","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72.663","false","15","g","72663.5","false","72.67","false","0","false","3359959.359",,"3359959.359","0","true","false",
"C","M","20230101","2023","1","202301","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","232.5","false","15","g","232500","false","232.5","false","0","false",,"15024072.983","15024072.983","0","false","true",
"C","M","20230101","2023","1","202301","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11574.687","false","15","g","11574687","false","11574.687","false","0","false","688245645",,"688245645","0","false","true",
"C","M","20230101","2023","1","202301","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","232.463","false","15","g","232463","false","232.463","false","0","false",,"15016370.475","15016370.475","0","false","true",
"C","M","20230101","2023","1","202301","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11356","false","15","g","11356000","false","11356","false","0","false","677208752",,"677208752","0","true","false",
"C","M","20230101","2023","1","202301","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.037","false","15","g","37","false","0.037","false","0","false",,"7702.508","7702.508","0","false","true",
"C","M","20230101","2023","1","202301","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","218.687","false","15","g","218687","false","218.687","false","0","false","11036893",,"11036893","0","true","false",
"C","M","20230101","2023","1","202301","276","DEU","Germany","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.778","false","15","g","778","false","1","false","0","false","45825.326",,"45825.326","0","false","true",
"C","M","20230101","2023","1","202301","276","DEU","Germany","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.778","false","15","g","778","false","1","false","0","false","45825.326",,"45825.326","0","false","true",
"C","M","20230101","2023","1","202301","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","353.058","false","15","g","353058","false","354","false","0","false","21222048.309",,"21222048.309","0","false","true",
"C","M","20230101","2023","1","202301","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","353.058","false","15","g","353058","false","354","false","0","false","21222048.309",,"21222048.309","0","true","false",
"C","M","20230101","2023","1","202301","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3100","false","8","kg","3100","false","3100","false","0","false","188585454.227",,"188585454.227","0","false","true",
"C","M","20230101","2023","1","202301","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3100","false","8","kg","3100","false","3100","false","0","false","188585454.227",,"188585454.227","0","false","true",
"C","M","20230101","2023","1","202301","724","ESP","Spain","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50.143","false","15","g","50142.7","false","51.142","false","0","false","3166839.044",,"3166839.044","0","false","true",
"C","M","20230101","2023","1","202301","724","ESP","Spain","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50.143","false","15","g","50142.7","false","51.142","false","0","false","3166839.044",,"3166839.044","0","false","true",
"C","M","20230101","2023","1","202301","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4153","false","8","kg","4153","false","4153","false","0","false","257761752.606",,"257761752.606","0","false","true",
"C","M","20230101","2023","1","202301","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4152","false","8","kg","4152","false","4152","false","0","false","257758284.404",,"257758284.404","0","false","true",
"C","M","20230101","2023","1","202301","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","3468.202",,"3468.202","0","false","true",
"C","M","20230101","2023","1","202301","842","USA","USA","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.5","false","15","g","7500","false","7.5","false","0","false","422000","420000","422000","0","false","true",
"C","M","20230101","2023","1","202301","842","USA","USA","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.5","false","15","g","7500","false","7.5","false","0","false","422000","420000","422000","0","true","false",
"C","M","20230101","2023","1","202301","792","TUR","Türkiye","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","15","g","500000","false","500","false","0","false","29804925","29776933","29804925","0","false","true",
"C","M","20230101","2023","1","202301","792","TUR","Türkiye","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","15","g","500000","false","500","false","0","false","29804925","29776933","29804925","0","false","true",
"C","M","20230201","2023","2","202302","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127.619","false","15","g","127619","false","127.64","false","0","false","7074466.379",,"7074466.379","0","false","true",
"C","M","20230201","2023","2","202302","56","BEL","Belgium","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127.619","false","15","g","127619","false","127.64","false","0","false","7074466.379",,"7074466.379","0","true","false",
"C","M","20230201","2023","2","202302","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","289.869","false","15","g","289869","false","289.869","false","0","false",,"19880445.036","19880445.036","0","false","true",
"C","M","20230201","2023","2","202302","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26851.205","false","15","g","26851205","false","26851.205","false","0","false","1615906488",,"1615906488","0","false","true",
"C","M","20230201","2023","2","202302","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","289.73","false","15","g","289730","false","289.73","false","0","false",,"19693576.575","19693576.575","0","false","true",
"C","M","20230201","2023","2","202302","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26259","false","15","g","26259000","false","26259","false","0","false","1586031225",,"1586031225","0","true","false",
"C","M","20230201","2023","2","202302","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.139","false","15","g","139","false","0.139","false","0","false",,"186868.461","186868.461","0","false","true",
"C","M","20230201","2023","2","202302","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","592.205","false","15","g","592205","false","592.205","false","0","false","29875263",,"29875263","0","true","false",
"C","M","20230201","2023","2","202302","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2336","false","8","kg","2336","false","2336","false","0","false","138881901.654",,"138881901.654","0","false","true",
"C","M","20230201","2023","2","202302","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2336","false","8","kg","2336","false","2336","false","0","false","138881901.654",,"138881901.654","0","true","false",
"C","M","20230201","2023","2","202302","376","ISR","Israel","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.035","true","-1","N/A","0","false","0.035","true","0","false","2000",,"2000","6","false","true",
"C","M","20230201","2023","2","202302","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","377.566","false","15","g","377566","false","377","false","0","false","22669920.997",,"22669920.997","0","false","true",
"C","M","20230201","2023","2","202302","380","ITA","Italy","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","377.566","false","15","g","377566","false","377","false","0","false","22669920.997",,"22669920.997","0","true","false",
