typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35.227","false","15","g","35226.7","false","35.22","false","0","false",,"1820840.551","1820840.551","0","false","true",
"C","M","20230101","2023","1","202301","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35.227","false","15","g","35226.7","false","35.22","false","0","false",,"1820840.551","1820840.551","0","false","true",
"C","M","20230101","2023","1","202301","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35.227","false","15","g","35226.7","false","35.22","false","0","false",,"1820840.551","1820840.551","0","false","true",
"C","M","20230101","2023","1","202301","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35.227","false","15","g","35226.7","false","35.22","false","0","false",,"1820840.551","1820840.551","0","true","false",
"C","M","20230101","2023","1","202301","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235794","false","8","kg","235794","false","235794","false","0","false",,"438220240.182","438220240.182","0","false","true",
"C","M","20230101","2023","1","202301","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235794","false","8","kg","235794","false","235794","false","0","false",,"438220240.182","438220240.182","0","false","true",
"C","M","20230101","2023","1","202301","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235794","false","8","kg","235794","false","235794","false","0","false",,"438220240.182","438220240.182","0","false","true",
"C","M","20230101","2023","1","202301","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235794","false","8","kg","235794","false","235794","false","0","false",,"438220240.182","438220240.182","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36.958","false","15","g","36957.8","false","36.95","false","0","false",,"1779781.236","1779781.236","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.958","false","15","g","34957.8","false","34.95","false","0","false",,"1697957.99","1697957.99","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","15","g","2000","false","2","false","0","false",,"81823.246","81823.246","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","15","g","2000","false","2","false","0","false",,"81823.246","81823.246","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","15","g","2000","false","2","false","0","false",,"81823.246","81823.246","0","true","false",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.958","false","15","g","34957.8","false","34.95","false","0","false",,"1697957.99","1697957.99","0","false","true",
"C","M","20230201","2023","2","202302","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.958","false","15","g","34957.8","false","34.95","false","0","false",,"1697957.99","1697957.99","0","true","false",
"C","M","20230201","2023","2","202302","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7348.16","false","8","kg","7348.16","false","7348.16","false","0","false",,"435802039.503","435802039.503","0","false","true",
"C","M","20230201","2023","2","202302","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7348.16","false","8","kg","7348.16","false","7348.16","false","0","false",,"435802039.503","435802039.503","0","false","true",
"C","M","20230201","2023","2","202302","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7348.16","false","8","kg","7348.16","false","7348.16","false","0","false",,"435802039.503","435802039.503","0","false","true",
"C","M","20230201","2023","2","202302","710","ZAF","South Africa","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7348.16","false","8","kg","7348.16","false","7348.16","false","0","false",,"435802039.503","435802039.503","0","false","true",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45.72","false","15","g","45720","false","45.72","false","0","false",,"2275008.964","2275008.964","0","false","true",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.98","false","15","g","34980","false","34.98","false","0","false",,"1744543.982","1744543.982","0","false","true",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.74","false","15","g","10740","false","10.74","false","0","false",,"530464.982","530464.982","0","false","true",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45.72","false","15","g","45720","false","45.72","false","0","false",,"2275008.964","2275008.964","0","false","true",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.98","false","15","g","34980","false","34.98","false","0","false",,"1744543.982","1744543.982","0","true","false",
"C","M","20230301","2023","3","202303","404","KEN","Kenya","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.74","false","15","g","10740","false","10.74","false","0","false",,"530464.982","530464.982","0","true","false",
"C","M","20230301","2023","3","202303","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"808139593.236","808139593.236","0","false","true",
